283.845, 130.728, 7.999,  8.405 False
283.578, 130.740, 8.029,  8.438 False
283.310, 130.753, 8.059,  8.471 False
283.041, 130.764, 8.089,  8.504 False
282.771, 130.775, 8.118,  8.537 False
282.499, 130.783, 8.146,  8.570 False
282.227, 130.791, 8.175,  8.603 False
281.954, 130.798, 8.205,  8.636 False
281.680, 130.804, 8.231,  8.669 False
281.405, 130.812, 8.252,  8.702 False
281.130, 130.818, 8.268,  8.735 False
280.854, 130.825, 8.281,  8.768 False
280.578, 130.831, 8.292,  8.801 False
280.302, 130.837, 8.300,  8.834 False
280.025, 130.842, 8.307,  8.867 False
279.748, 130.847, 8.313,  8.900 False
279.471, 130.852, 8.319,  8.933 False
279.194, 130.857, 8.323,  8.966 False
278.917, 130.860, 8.327,  8.999 False
278.639, 130.864, 8.330,  9.032 False
278.362, 130.868, 8.333,  9.065 False
278.084, 130.872, 8.336,  9.098 False
277.806, 130.875, 8.338,  9.131 False
277.528, 130.877, 8.339,  9.164 False
277.250, 130.880, 8.341,  9.197 False
276.972, 130.882, 8.343,  9.230 False
276.694, 130.884, 8.344,  9.263 False
276.416, 130.885, 8.345,  9.296 False
276.138, 130.886, 8.346,  9.329 False
275.860, 130.886, 8.346,  9.362 False
275.582, 130.886, 8.347,  9.395 False
275.303, 130.886, 8.348,  9.428 False
275.025, 130.886, 8.349,  9.461 False
274.747, 130.886, 8.349,  9.494 False
274.469, 130.885, 8.350,  9.527 False
274.190, 130.884, 8.350,  9.560 False
273.912, 130.883, 8.350,  9.593 False
273.634, 130.882, 8.350,  9.626 False
273.355, 130.880, 8.350,  9.659 False
273.077, 130.877, 8.350,  9.692 False
272.799, 130.875, 8.350,  9.725 False
272.521, 130.872, 8.351,  9.758 False
272.242, 130.870, 8.351,  9.791 False
271.964, 130.867, 8.351,  9.824 False
271.686, 130.864, 8.350,  9.857 False
271.407, 130.860, 8.350,  9.890 False
271.129, 130.857, 8.350,  9.923 False
270.851, 130.853, 8.350,  9.956 False
270.572, 130.850, 8.350,  9.989 False
270.294, 130.846, 8.350, 10.022 False
270.016, 130.841, 8.350, 10.055 False
269.738, 130.837, 8.349, 10.088 False
269.459, 130.832, 8.349, 10.121 False
269.181, 130.827, 8.349, 10.154 False
268.903, 130.822, 8.348, 10.187 False
268.625, 130.817, 8.348, 10.220 False
268.346, 130.811, 8.348, 10.253 False
268.068, 130.806, 8.348, 10.286 False
267.790, 130.800, 8.348, 10.319 False
267.512, 130.793, 8.347, 10.352 False
267.234, 130.787, 8.347, 10.385 False
266.956, 130.780, 8.347, 10.418 False
266.677, 130.774, 8.347, 10.451 False
266.399, 130.767, 8.346, 10.484 False
266.121, 130.760, 8.346, 10.517 False
265.843, 130.753, 8.346, 10.550 False
265.565, 130.745, 8.346, 10.583 False
265.287, 130.738, 8.345, 10.616 False
265.009, 130.731, 8.345, 10.649 False
264.731, 130.723, 8.345, 10.682 False
264.453, 130.715, 8.345, 10.715 False
264.175, 130.707, 8.344, 10.748 False
263.897, 130.699, 8.344, 10.781 False
263.619, 130.691, 8.344, 10.814 False
263.341, 130.683, 8.344, 10.847 False
263.063, 130.674, 8.343, 10.880 False
262.785, 130.666, 8.343, 10.913 False
262.507, 130.657, 8.343, 10.946 False
262.229, 130.648, 8.343, 10.979 False
261.951, 130.639, 8.343, 11.012 False
261.673, 130.630, 8.342, 11.045 False
261.395, 130.621, 8.342, 11.078 False
261.117, 130.612, 8.342, 11.111 False
260.839, 130.601, 8.341, 11.144 False
260.561, 130.591, 8.341, 11.177 False
260.284, 130.581, 8.341, 11.210 False
260.006, 130.571, 8.341, 11.243 False
259.728, 130.561, 8.341, 11.276 False
259.450, 130.551, 8.341, 11.309 False
259.172, 130.541, 8.341, 11.342 False
258.894, 130.530, 8.340, 11.375 False
258.617, 130.520, 8.340, 11.408 False
258.339, 130.509, 8.340, 11.441 False
258.061, 130.499, 8.340, 11.474 False
257.783, 130.488, 8.340, 11.507 False
257.505, 130.477, 8.340, 11.540 False
257.228, 130.466, 8.339, 11.573 False
256.950, 130.455, 8.339, 11.606 False
